"","account_id","district_id","frequency","account_age"
"3025",2004,42,"monthly issuance",21
"3026",2101,9,"monthly issuance",21
"3027",3397,49,"monthly issuance",21
"3028",1267,43,"monthly issuance",21
"3029",2102,41,"monthly issuance",21
"3030",1654,30,"monthly issuance",21
"3031",2383,68,"monthly issuance",21
"3032",2134,52,"monthly issuance",21
"3033",1738,15,"monthly issuance",21
"3034",1576,35,"weekly issuance",21
"3035",3614,19,"monthly issuance",21
"3036",2066,25,"monthly issuance",21
"3037",2117,48,"monthly issuance",21
"3038",436,30,"monthly issuance",21
"3039",2329,1,"monthly issuance",21
"3040",4442,54,"monthly issuance",21
"3041",1325,26,"monthly issuance",21
"3042",715,32,"monthly issuance",21
"3043",9491,7,"weekly issuance",21
"3044",2917,68,"monthly issuance",21
"3045",503,1,"monthly issuance",21
"3046",2794,74,"monthly issuance",21
"3047",2191,1,"monthly issuance",21
"3048",2947,57,"monthly issuance",21
"3049",2086,70,"weekly issuance",21
"3050",3020,3,"monthly issuance",21
"3051",1211,49,"monthly issuance",21
"3052",2724,11,"monthly issuance",21
"3053",963,7,"monthly issuance",21
"3054",3749,68,"monthly issuance",21
"3055",1223,70,"monthly issuance",21
"3056",613,74,"issuance after transaction",21
"3057",2149,7,"monthly issuance",21
"3058",416,6,"monthly issuance",21
"3059",1501,50,"monthly issuance",21
"3060",2114,30,"monthly issuance",21
"3061",176,71,"weekly issuance",21
"3062",3066,74,"monthly issuance",21
"3063",911,60,"monthly issuance",21
"3064",779,16,"monthly issuance",21
"3065",916,1,"monthly issuance",21
"3066",271,1,"monthly issuance",21
"3067",2439,74,"monthly issuance",21
"3068",2210,31,"monthly issuance",21
"3069",1885,47,"monthly issuance",21
"3070",447,5,"monthly issuance",21
"3071",3549,27,"monthly issuance",21
"3072",1563,47,"monthly issuance",21
"3073",753,31,"monthly issuance",21
"3074",2764,53,"monthly issuance",21
"3075",2973,23,"monthly issuance",21
"3076",2209,65,"monthly issuance",21
"3077",2013,54,"monthly issuance",21
"3078",1935,38,"monthly issuance",21
"3079",382,14,"monthly issuance",21
"3080",42,39,"monthly issuance",21
"3081",945,18,"monthly issuance",21
"3082",8038,47,"monthly issuance",21
"3083",967,15,"monthly issuance",21
"3084",3741,65,"monthly issuance",21
"3085",3311,8,"monthly issuance",21
"3086",656,3,"monthly issuance",21
"3087",1667,56,"monthly issuance",21
"3088",3789,6,"monthly issuance",21
"3089",7637,46,"monthly issuance",21
"3090",4010,30,"monthly issuance",21
"3091",4144,1,"monthly issuance",21
"3092",3347,4,"monthly issuance",21
"3093",2976,13,"monthly issuance",21
"3094",4480,58,"monthly issuance",21
"3095",4969,60,"weekly issuance",21
"3096",1274,54,"weekly issuance",21
"3097",7099,1,"monthly issuance",21
"3098",166,17,"monthly issuance",21
"3099",1367,74,"monthly issuance",21
"3100",2795,11,"monthly issuance",21
"3101",2034,54,"monthly issuance",21
"3102",2622,1,"monthly issuance",21
"3103",10562,51,"monthly issuance",21
"3104",1593,16,"monthly issuance",21
"3105",3004,11,"monthly issuance",21
"3106",617,74,"monthly issuance",21
"3107",2746,24,"monthly issuance",21
"3108",3427,36,"monthly issuance",21
"3109",58,29,"monthly issuance",21
"3110",918,60,"monthly issuance",21
"3111",324,1,"monthly issuance",21
"3112",9826,68,"monthly issuance",21
"3113",2094,73,"monthly issuance",21
"3114",20,74,"monthly issuance",21
"3115",2930,1,"monthly issuance",21
"3116",182,47,"monthly issuance",21
"3117",1517,5,"monthly issuance",21
"3118",4186,1,"monthly issuance",21
"3119",3467,17,"monthly issuance",21
"3120",1350,21,"weekly issuance",21
"3121",10220,44,"monthly issuance",21
"3122",2792,1,"monthly issuance",21
"3123",1504,1,"monthly issuance",21
"3124",3161,48,"monthly issuance",21
"3125",987,15,"monthly issuance",21
"3126",2360,26,"monthly issuance",21
"3127",399,1,"monthly issuance",21
"3128",637,49,"monthly issuance",21
"3129",3353,74,"monthly issuance",21
"3130",4588,12,"monthly issuance",21
"3131",10,54,"monthly issuance",21
"3132",2113,7,"monthly issuance",21
"3133",2677,5,"monthly issuance",21
"3134",6062,24,"monthly issuance",21
"3135",2065,61,"monthly issuance",21
"3136",1894,6,"monthly issuance",21
"3137",1117,68,"monthly issuance",21
"3138",833,31,"monthly issuance",21
"3139",3155,28,"monthly issuance",21
"3140",242,69,"monthly issuance",21
"3141",812,1,"monthly issuance",21
"3142",3774,72,"monthly issuance",21
"3143",3272,53,"monthly issuance",21
"3144",7990,9,"monthly issuance",21
"3145",7262,70,"monthly issuance",21
"3146",3504,70,"monthly issuance",21
"3147",2347,38,"monthly issuance",21
"3148",269,3,"monthly issuance",21
"3149",1258,3,"monthly issuance",21
"3150",3418,42,"issuance after transaction",21
"3151",871,1,"monthly issuance",21
"3152",2953,1,"monthly issuance",21
"3153",3126,17,"monthly issuance",21
"3154",1293,40,"monthly issuance",21
"3155",406,63,"monthly issuance",21
"3156",4456,14,"monthly issuance",21
"3157",174,52,"monthly issuance",21
"3158",694,67,"monthly issuance",21
"3159",2885,1,"monthly issuance",21
"3160",2872,1,"monthly issuance",21
"3161",920,58,"monthly issuance",21
"3162",1525,57,"monthly issuance",21
"3163",1997,74,"monthly issuance",21
"3164",1679,68,"monthly issuance",21
"3165",7082,57,"monthly issuance",21
"3166",1910,60,"monthly issuance",21
"3167",5362,76,"weekly issuance",21
"3168",1408,10,"monthly issuance",21
"3169",125,2,"issuance after transaction",21
"3170",2655,1,"monthly issuance",21
"3171",2314,2,"monthly issuance",21
"3172",297,74,"monthly issuance",21
"3173",2914,4,"monthly issuance",21
"3174",4405,41,"monthly issuance",21
"3175",2084,44,"monthly issuance",21
"3176",2045,34,"monthly issuance",21
"3177",2058,34,"monthly issuance",21
"3178",1190,52,"monthly issuance",21
"3179",1067,34,"monthly issuance",21
"3180",2629,66,"monthly issuance",21
"3181",1774,61,"monthly issuance",21
"3182",2156,1,"monthly issuance",21
"3183",2349,72,"monthly issuance",21
"3184",2614,44,"monthly issuance",21
"3185",339,46,"weekly issuance",21
"3186",2164,63,"monthly issuance",21
"3187",3508,42,"monthly issuance",21
"3188",164,60,"monthly issuance",21
"3189",1799,9,"monthly issuance",21
"3190",1600,1,"monthly issuance",21
"3191",3044,72,"monthly issuance",21
"3192",3499,51,"monthly issuance",21
"3193",1474,63,"monthly issuance",21
"3194",2026,64,"monthly issuance",21
"3195",1556,54,"monthly issuance",21
"3196",6075,19,"monthly issuance",21
"3197",1066,16,"weekly issuance",21
"3198",2275,1,"monthly issuance",21
"3199",5305,47,"monthly issuance",21
"3200",1329,53,"monthly issuance",21
"3201",3098,1,"monthly issuance",21
"3202",4349,74,"monthly issuance",21
"3203",2990,30,"monthly issuance",21
"3204",3800,30,"monthly issuance",21
"3205",3191,72,"monthly issuance",21
"3206",2076,18,"monthly issuance",21
"3207",1002,50,"monthly issuance",21
"3208",8381,14,"monthly issuance",21
"3209",1957,33,"monthly issuance",21
"3210",3569,1,"monthly issuance",21
"3211",10789,75,"monthly issuance",21
"3212",831,44,"monthly issuance",21
"3213",6083,6,"weekly issuance",21
"3214",1669,39,"monthly issuance",21
"3215",8268,59,"monthly issuance",21
"3216",1063,68,"monthly issuance",21
"3217",1532,54,"monthly issuance",21
"3218",3179,71,"monthly issuance",21
"3219",2906,49,"monthly issuance",21
"3220",1538,22,"monthly issuance",21
"3221",2640,1,"monthly issuance",21
"3222",2921,54,"monthly issuance",21
"3223",3431,64,"monthly issuance",21
"3224",3967,54,"monthly issuance",21
"3225",1173,11,"monthly issuance",21
"3226",7632,68,"monthly issuance",21
"3227",2339,63,"monthly issuance",21
"3228",1100,35,"monthly issuance",21
"3229",1484,70,"monthly issuance",21
"3230",2801,11,"monthly issuance",21
"3231",1113,8,"monthly issuance",21
"3232",770,7,"monthly issuance",21
"3233",2332,77,"monthly issuance",21
"3234",1463,32,"monthly issuance",21
"3235",3894,52,"monthly issuance",21
"3236",2091,1,"monthly issuance",21
"3237",1377,1,"monthly issuance",21
"3238",9241,74,"monthly issuance",21
"3239",1308,54,"monthly issuance",21
"3240",1370,52,"monthly issuance",21
"3241",3399,63,"monthly issuance",21
"3242",1374,53,"monthly issuance",21
"3243",2955,67,"monthly issuance",21
"3244",3446,6,"issuance after transaction",21
"3245",3339,1,"monthly issuance",21
"3246",1631,10,"monthly issuance",21
"3247",2869,68,"monthly issuance",21
"3248",2083,1,"monthly issuance",21
"3249",1823,3,"monthly issuance",21
"3250",2561,59,"monthly issuance",21
"3251",972,46,"monthly issuance",21
"3252",698,71,"monthly issuance",21
"3253",2294,46,"monthly issuance",21
"3254",2373,14,"monthly issuance",21
"3255",241,15,"monthly issuance",21
"3256",2483,1,"monthly issuance",21
"3257",569,76,"monthly issuance",21
"3258",1500,43,"monthly issuance",21
"3259",3232,37,"monthly issuance",21
"3260",618,1,"monthly issuance",21
"3261",1502,1,"monthly issuance",21
"3262",10857,50,"monthly issuance",21
"3263",692,69,"monthly issuance",21
"3264",3843,62,"monthly issuance",21
"3265",3158,71,"monthly issuance",21
"3266",3071,41,"monthly issuance",21
"3267",1586,1,"monthly issuance",21
"3268",3913,23,"monthly issuance",21
"3269",822,40,"monthly issuance",21
"3270",1155,43,"monthly issuance",21
"3271",2807,42,"monthly issuance",21
"3272",1751,53,"monthly issuance",21
"3273",3904,18,"monthly issuance",21
"3274",2252,1,"monthly issuance",21
"3275",826,44,"monthly issuance",21
"3276",1008,13,"monthly issuance",21
"3277",1558,32,"monthly issuance",21
"3278",2465,57,"monthly issuance",21
"3279",814,76,"monthly issuance",21
"3280",325,75,"monthly issuance",21
"3281",261,54,"monthly issuance",21
"3282",2240,36,"monthly issuance",21
"3283",2657,55,"monthly issuance",21
"3284",7636,40,"monthly issuance",21
"3285",3175,50,"monthly issuance",21
"3286",1812,31,"monthly issuance",21
"3287",10607,52,"monthly issuance",21
"3288",2999,66,"monthly issuance",21
"3289",921,10,"monthly issuance",21
"3290",2934,1,"monthly issuance",21
"3291",3394,23,"monthly issuance",21
"3292",1777,60,"monthly issuance",21
"3293",1003,28,"monthly issuance",21
"3294",4090,72,"monthly issuance",21
"3295",3249,74,"monthly issuance",21
"3296",472,8,"monthly issuance",21
"3297",6950,36,"monthly issuance",21
"3298",3271,8,"monthly issuance",21
"3299",3329,3,"monthly issuance",21
"3300",9677,8,"monthly issuance",21
"3301",342,64,"monthly issuance",21
"3302",536,14,"monthly issuance",21
"3303",350,47,"monthly issuance",21
"3304",2475,17,"monthly issuance",21
"3305",10063,4,"weekly issuance",21
"3306",581,26,"monthly issuance",21
"3307",2988,66,"issuance after transaction",21
"3308",3314,25,"monthly issuance",21
"3309",4949,33,"monthly issuance",21
"3310",713,58,"monthly issuance",21
"3311",11325,62,"monthly issuance",21
"3312",8628,2,"issuance after transaction",21
"3313",4493,61,"issuance after transaction",21
"3314",410,49,"monthly issuance",21
"3315",3776,1,"monthly issuance",21
"3316",1577,67,"monthly issuance",21
"3317",8784,1,"monthly issuance",21
"3318",1645,50,"monthly issuance",21
"3319",3454,32,"monthly issuance",21
"3320",2046,68,"monthly issuance",21
"3321",1492,24,"monthly issuance",21
"3322",3143,38,"monthly issuance",21
"3323",2709,2,"monthly issuance",21
"3324",1541,60,"monthly issuance",21
"3325",305,34,"monthly issuance",21
"3326",3690,67,"issuance after transaction",21
"3327",3766,29,"issuance after transaction",21
"3328",1745,53,"monthly issuance",21
"3329",1090,69,"monthly issuance",21
"3330",329,3,"monthly issuance",21
"3331",975,1,"monthly issuance",21
"3332",5317,28,"monthly issuance",21
"3333",6592,1,"monthly issuance",21
"3334",1060,6,"monthly issuance",21
"3335",473,73,"monthly issuance",21
"3336",1464,73,"monthly issuance",21
"3337",1819,55,"weekly issuance",21
"3338",2502,32,"monthly issuance",21
"3339",1888,6,"monthly issuance",21
"3340",6902,60,"monthly issuance",21
"3341",3877,59,"monthly issuance",21
"3342",2290,37,"monthly issuance",21
"3343",1330,68,"monthly issuance",21
"3344",9037,1,"monthly issuance",21
"3345",272,11,"monthly issuance",21
"3346",366,1,"monthly issuance",21
"3347",1226,1,"monthly issuance",21
"3348",2759,46,"monthly issuance",21
"3349",1176,19,"monthly issuance",21
"3350",1785,52,"monthly issuance",21
"3351",5912,45,"monthly issuance",21
"3352",199,70,"monthly issuance",21
"3353",778,68,"monthly issuance",21
"3354",3811,1,"monthly issuance",21
"3355",1855,34,"monthly issuance",21
"3356",224,15,"monthly issuance",21
"3357",281,1,"monthly issuance",21
"3358",9201,69,"monthly issuance",21
"3359",888,54,"monthly issuance",21
"3360",4715,8,"monthly issuance",21
"3361",3956,6,"monthly issuance",21
"3362",4375,39,"monthly issuance",21
"3363",2418,64,"monthly issuance",21
"3364",806,13,"monthly issuance",21
"3365",65,36,"monthly issuance",21
"3366",2279,2,"weekly issuance",21
"3367",1478,5,"monthly issuance",21
"3368",3228,29,"monthly issuance",21
"3369",221,19,"monthly issuance",21
"3370",3022,64,"monthly issuance",21
"3371",122,31,"monthly issuance",21
"3372",6265,5,"monthly issuance",21
"3373",1683,77,"monthly issuance",21
"3374",6440,1,"monthly issuance",21
"3375",926,36,"monthly issuance",21
"3376",2685,67,"monthly issuance",21
"3377",3557,72,"monthly issuance",21
"3378",1663,55,"monthly issuance",21
"3379",255,68,"monthly issuance",21
"3380",2193,44,"monthly issuance",21
"3381",9455,73,"monthly issuance",21
"3382",2130,46,"monthly issuance",21
"3383",714,23,"monthly issuance",21
"3384",3615,46,"monthly issuance",21
"3385",1324,42,"monthly issuance",21
"3386",431,18,"monthly issuance",21
"3387",11328,54,"monthly issuance",21
"3388",3626,51,"monthly issuance",21
"3389",1899,26,"monthly issuance",21
"3390",91,17,"monthly issuance",21
"3391",4753,1,"monthly issuance",21
"3392",9528,19,"monthly issuance",21
"3393",9333,36,"monthly issuance",21
"3394",2107,70,"monthly issuance",21
"3395",3224,55,"monthly issuance",21
"3396",829,59,"monthly issuance",21
"3397",511,14,"monthly issuance",21
"3398",3560,57,"monthly issuance",21
"3399",1555,34,"monthly issuance",21
"3400",2160,72,"monthly issuance",21
"3401",4383,73,"monthly issuance",21
"3402",2517,55,"issuance after transaction",21
"3403",3819,69,"monthly issuance",21
"3404",6157,34,"monthly issuance",21
"3405",1326,52,"monthly issuance",21
"3406",4286,43,"monthly issuance",21
"3407",3498,31,"monthly issuance",21
"3408",2258,3,"monthly issuance",21
"3409",3177,74,"monthly issuance",21
"3410",1638,6,"weekly issuance",21
"3411",3589,5,"monthly issuance",21
"3412",2967,38,"monthly issuance",21
"3413",3437,1,"monthly issuance",21
"3414",4102,60,"monthly issuance",21
"3415",2032,36,"monthly issuance",21
"3416",570,3,"monthly issuance",21
"3417",993,6,"monthly issuance",21
"3418",3884,1,"monthly issuance",21
"3419",3765,32,"monthly issuance",21
"3420",2385,60,"monthly issuance",21
"3421",63,22,"monthly issuance",21
"3422",1991,1,"monthly issuance",21
"3423",3291,45,"monthly issuance",21
"3424",3376,58,"monthly issuance",21
"3425",1260,5,"monthly issuance",21
"3426",1021,42,"monthly issuance",21
"3427",48,21,"monthly issuance",21
"3428",4069,38,"monthly issuance",21
"3429",3564,14,"monthly issuance",21
"3430",1320,58,"monthly issuance",21
"3431",530,54,"monthly issuance",21
"3432",508,74,"monthly issuance",21
"3433",341,28,"monthly issuance",21
"3434",3256,40,"monthly issuance",21
"3435",4033,57,"monthly issuance",21
"3436",5878,76,"monthly issuance",21
"3437",77,63,"monthly issuance",21
"3438",1546,15,"monthly issuance",21
"3439",2826,35,"monthly issuance",21
"3440",797,57,"monthly issuance",21
"3441",513,58,"monthly issuance",21
"3442",1549,21,"monthly issuance",21
"3443",3093,16,"monthly issuance",21
"3444",10905,32,"monthly issuance",21
"3445",2234,3,"monthly issuance",21
"3446",2285,36,"monthly issuance",21
"3447",3809,1,"monthly issuance",21
"3448",3517,26,"monthly issuance",21
"3449",2264,41,"monthly issuance",21
"3450",8688,66,"monthly issuance",21
"3451",546,8,"monthly issuance",21
"3452",3862,1,"monthly issuance",21
"3453",2898,54,"monthly issuance",21
"3454",3282,1,"monthly issuance",21
"3455",330,42,"monthly issuance",21
"3456",1242,74,"issuance after transaction",21
"3457",1393,1,"monthly issuance",21
"3458",2303,41,"monthly issuance",21
"3459",3708,64,"monthly issuance",21
"3460",209,37,"monthly issuance",21
"3461",8094,67,"monthly issuance",21
"3462",2601,70,"monthly issuance",21
"3463",7,60,"monthly issuance",21
"3464",1347,8,"monthly issuance",21
"3465",8523,54,"monthly issuance",21
"3466",2398,70,"monthly issuance",21
"3467",1712,44,"monthly issuance",21
"3468",1943,9,"monthly issuance",21
"3469",2090,40,"monthly issuance",21
"3470",2636,18,"monthly issuance",21
"3471",14,47,"monthly issuance",21
"3472",549,5,"monthly issuance",21
"3473",143,21,"monthly issuance",21
"3474",79,3,"monthly issuance",21
"3475",3799,74,"monthly issuance",21
"3476",1460,54,"monthly issuance",21
"3477",7745,2,"monthly issuance",21
"3478",1435,1,"monthly issuance",21
"3479",3507,9,"monthly issuance",21
"3480",712,72,"monthly issuance",21
"3481",10280,69,"monthly issuance",21
"3482",1754,52,"monthly issuance",21
"3483",805,10,"monthly issuance",21
"3484",3377,74,"monthly issuance",21
"3485",1296,50,"monthly issuance",21
"3486",2916,6,"monthly issuance",21
"3487",3018,34,"monthly issuance",21
"3488",249,28,"monthly issuance",21
"3489",3602,18,"monthly issuance",21
"3490",3856,45,"monthly issuance",21
"3491",2544,38,"monthly issuance",21
"3492",599,54,"monthly issuance",21
"3493",2590,47,"monthly issuance",21
"3494",2589,10,"monthly issuance",21
"3495",2545,1,"monthly issuance",21
"3496",1735,42,"monthly issuance",21
"3497",3312,30,"monthly issuance",21
"3498",2060,13,"monthly issuance",21
"3499",2115,8,"monthly issuance",21
"3500",24,74,"monthly issuance",21
"3501",1083,45,"monthly issuance",21
"3502",2286,70,"monthly issuance",21
"3503",7176,1,"monthly issuance",21
"3504",8225,50,"monthly issuance",21
"3505",664,1,"monthly issuance",21
"3506",5133,68,"weekly issuance",21
"3507",880,26,"monthly issuance",21
"3508",1482,38,"monthly issuance",21
"3509",3290,19,"monthly issuance",21
"3510",2963,31,"monthly issuance",21
"3511",1361,46,"monthly issuance",21
"3512",3430,9,"monthly issuance",21
"3513",11096,28,"monthly issuance",21
"3514",3090,1,"monthly issuance",21
"3515",5817,77,"issuance after transaction",21
"3516",1587,1,"monthly issuance",21
"3517",905,35,"monthly issuance",21
"3518",980,1,"monthly issuance",21
"3519",1218,1,"monthly issuance",21
"3520",561,11,"monthly issuance",21
"3521",4631,77,"issuance after transaction",21
"3522",1055,29,"monthly issuance",21
"3523",9153,9,"monthly issuance",21
"3524",1368,22,"monthly issuance",21
"3525",3452,63,"monthly issuance",21
"3526",3450,1,"monthly issuance",21
"3527",1557,66,"monthly issuance",21
"3528",1316,42,"monthly issuance",21
"3529",3893,42,"monthly issuance",21
"3530",2873,70,"monthly issuance",21
"3531",3962,54,"monthly issuance",21
"3532",2376,71,"monthly issuance",21
"3533",2995,51,"monthly issuance",21
"3534",3984,51,"monthly issuance",21
"3535",659,63,"monthly issuance",21
"3536",3137,39,"monthly issuance",21
"3537",505,64,"monthly issuance",21
"3538",1817,10,"monthly issuance",21
"3539",3125,37,"monthly issuance",21
"3540",2734,53,"monthly issuance",21
"3541",2386,12,"monthly issuance",21
"3542",3411,19,"monthly issuance",21
"3543",4794,72,"monthly issuance",21
"3544",2827,70,"monthly issuance",21
"3545",3024,1,"monthly issuance",21
"3546",1618,6,"monthly issuance",21
"3547",6510,74,"monthly issuance",21
"3548",7465,1,"weekly issuance",21
"3549",1362,1,"monthly issuance",21
"3550",3182,6,"monthly issuance",21
"3551",765,12,"monthly issuance",21
"3552",3412,31,"monthly issuance",21
"3553",2610,54,"monthly issuance",21
"3554",4454,63,"monthly issuance",21
"3555",595,20,"monthly issuance",21
"3556",1391,15,"monthly issuance",21
"3557",3438,35,"monthly issuance",21
"3558",1553,59,"monthly issuance",21
"3559",10645,2,"monthly issuance",21
"3560",2531,51,"monthly issuance",21
"3561",1081,64,"monthly issuance",21
"3562",2441,47,"monthly issuance",21
"3563",193,69,"monthly issuance",21
"3564",3390,12,"weekly issuance",21
"3565",3393,4,"monthly issuance",21
"3566",440,29,"monthly issuance",21
"3567",2356,34,"weekly issuance",21
"3568",333,73,"monthly issuance",21
"3569",1884,54,"monthly issuance",21
"3570",434,1,"monthly issuance",21
"3571",2875,19,"monthly issuance",21
"3572",2532,38,"monthly issuance",21
"3573",3029,42,"monthly issuance",21
"3574",2699,73,"monthly issuance",21
"3575",935,23,"monthly issuance",21
"3576",2777,62,"monthly issuance",21
"3577",1659,46,"monthly issuance",21
"3578",252,19,"monthly issuance",21
"3579",7045,51,"monthly issuance",21
"3580",3941,7,"monthly issuance",21
"3581",2761,1,"monthly issuance",21
"3582",7966,54,"monthly issuance",21
"3583",2408,26,"monthly issuance",21
"3584",592,23,"monthly issuance",21
"3585",1195,42,"monthly issuance",21
"3586",2261,1,"weekly issuance",21
"3587",8341,64,"monthly issuance",21
"3588",6706,38,"monthly issuance",21
"3589",2507,62,"monthly issuance",21
"3590",3387,25,"weekly issuance",21
"3591",3991,1,"monthly issuance",21
"3592",1056,1,"weekly issuance",21
"3593",2852,70,"monthly issuance",21
"3594",3043,1,"monthly issuance",21
"3595",10404,1,"monthly issuance",21
"3596",528,17,"monthly issuance",21
"3597",9424,54,"monthly issuance",21
"3598",3190,1,"monthly issuance",21
"3599",1390,69,"monthly issuance",21
"3600",1988,72,"monthly issuance",21
"3601",2362,16,"monthly issuance",21
"3602",2064,54,"monthly issuance",21
"3603",2689,70,"monthly issuance",20
"3604",9730,54,"monthly issuance",20
"3605",1387,67,"monthly issuance",20
"3606",2637,70,"monthly issuance",20
"3607",1221,45,"monthly issuance",20
"3608",1860,70,"monthly issuance",20
"3609",3540,18,"monthly issuance",20
"3610",263,64,"weekly issuance",20
"3611",4660,63,"monthly issuance",20
"3612",294,7,"monthly issuance",20
"3613",4354,38,"monthly issuance",20
"3614",3639,4,"monthly issuance",20
"3615",1677,69,"monthly issuance",20
"3616",2653,66,"monthly issuance",20
"3617",3870,38,"monthly issuance",20
"3618",17,1,"monthly issuance",20
"3619",537,34,"monthly issuance",20
"3620",10493,12,"monthly issuance",20
"3621",2964,72,"monthly issuance",20
"3622",752,23,"monthly issuance",20
"3623",6064,49,"monthly issuance",20
"3624",2981,46,"monthly issuance",20
"3625",3527,44,"monthly issuance",20
"3626",3005,42,"issuance after transaction",20
"3627",11244,33,"monthly issuance",20
"3628",3470,8,"monthly issuance",20
"3629",3110,48,"monthly issuance",20
"3630",2300,36,"monthly issuance",20
"3631",10148,34,"monthly issuance",20
"3632",1707,75,"monthly issuance",20
"3633",512,68,"monthly issuance",20
"3634",9031,47,"monthly issuance",20
"3635",3375,9,"monthly issuance",20
"3636",2571,61,"monthly issuance",20
"3637",3304,36,"monthly issuance",20
"3638",3908,13,"monthly issuance",20
"3639",9549,4,"monthly issuance",20
"3640",4534,63,"monthly issuance",20
"3641",872,27,"monthly issuance",20
"3642",2854,1,"monthly issuance",20
"3643",2696,1,"monthly issuance",20
"3644",1214,39,"monthly issuance",20
"3645",1262,29,"monthly issuance",20
"3646",8320,51,"monthly issuance",20
"3647",3910,10,"monthly issuance",20
"3648",364,1,"monthly issuance",20
"3649",480,23,"monthly issuance",20
"3650",2535,61,"monthly issuance",20
"3651",9179,28,"monthly issuance",20
"3652",2299,1,"monthly issuance",20
"3653",6138,54,"monthly issuance",20
"3654",1840,21,"monthly issuance",20
"3655",3471,63,"monthly issuance",20
"3656",1651,34,"monthly issuance",20
"3657",320,47,"monthly issuance",20
"3658",3961,52,"monthly issuance",20
"3659",3379,63,"monthly issuance",20
"3660",4052,36,"weekly issuance",20
"3661",3964,25,"monthly issuance",20
"3662",3681,70,"monthly issuance",20
"3663",2229,1,"monthly issuance",20
"3664",8742,70,"monthly issuance",20
"3665",52,16,"monthly issuance",20
"3666",1853,7,"monthly issuance",20
"3667",3861,2,"monthly issuance",20
"3668",3067,46,"monthly issuance",20
"3669",3659,54,"monthly issuance",20
"3670",1356,39,"monthly issuance",20
"3671",1656,47,"monthly issuance",20
"3672",2103,48,"monthly issuance",20
"3673",1854,32,"monthly issuance",20
"3674",910,1,"monthly issuance",20
"3675",3794,20,"monthly issuance",20
"3676",3546,55,"monthly issuance",20
"3677",605,65,"monthly issuance",20
"3678",3990,77,"monthly issuance",20
"3679",2021,69,"monthly issuance",20
"3680",11231,1,"monthly issuance",20
"3681",4266,54,"monthly issuance",20
"3682",2455,30,"monthly issuance",20
"3683",3633,18,"monthly issuance",20
"3684",4026,58,"monthly issuance",20
"3685",3620,14,"monthly issuance",20
"3686",4550,56,"monthly issuance",20
"3687",1616,22,"monthly issuance",20
"3688",1498,62,"weekly issuance",20
"3689",598,1,"monthly issuance",20
"3690",2262,13,"monthly issuance",20
"3691",2126,1,"monthly issuance",20
"3692",1418,35,"monthly issuance",20
"3693",2537,27,"monthly issuance",20
"3694",159,70,"monthly issuance",20
"3695",11141,1,"weekly issuance",20
"3696",2477,11,"monthly issuance",20
"3697",1182,8,"monthly issuance",20
"3698",130,54,"monthly issuance",20
"3699",828,1,"monthly issuance",20
"3700",2042,31,"monthly issuance",20
"3701",4358,5,"monthly issuance",20
"3702",3565,30,"monthly issuance",20
"3703",796,1,"monthly issuance",20
"3704",2381,1,"monthly issuance",20
"3705",1430,26,"monthly issuance",20
"3706",2085,25,"monthly issuance",20
"3707",3059,1,"monthly issuance",20
"3708",3959,1,"weekly issuance",20
"3709",1068,52,"monthly issuance",20
"3710",10915,25,"weekly issuance",20
"3711",729,14,"monthly issuance",20
"3712",1141,28,"monthly issuance",20
"3713",1264,1,"monthly issuance",20
"3714",351,50,"monthly issuance",20
"3715",424,12,"monthly issuance",20
"3716",1037,1,"monthly issuance",20
"3717",2656,1,"monthly issuance",20
"3718",5445,72,"monthly issuance",20
"3719",3188,24,"monthly issuance",20
"3720",3236,52,"monthly issuance",20
"3721",2766,31,"monthly issuance",20
"3722",1447,65,"monthly issuance",20
"3723",3331,16,"monthly issuance",20
"3724",4268,77,"monthly issuance",20
"3725",1524,6,"monthly issuance",20
"3726",4746,54,"monthly issuance",20
"3727",3337,58,"issuance after transaction",20
"3728",323,52,"monthly issuance",20
"3729",2016,1,"monthly issuance",20
"3730",226,70,"monthly issuance",20
"3731",5180,54,"monthly issuance",20
"3732",1619,38,"monthly issuance",20
"3733",2661,1,"monthly issuance",20
"3734",1818,54,"monthly issuance",20
"3735",2937,1,"monthly issuance",20
"3736",2194,54,"monthly issuance",20
"3737",1336,5,"monthly issuance",20
"3738",2325,55,"monthly issuance",20
"3739",292,49,"monthly issuance",20
"3740",2797,74,"monthly issuance",20
"3741",1736,74,"monthly issuance",20
"3742",2405,64,"monthly issuance",20
"3743",2415,16,"monthly issuance",20
"3744",3851,1,"monthly issuance",20
"3745",2782,1,"monthly issuance",20
"3746",195,70,"monthly issuance",20
"3747",2380,46,"monthly issuance",20
"3748",1928,70,"monthly issuance",20
"3749",3242,28,"monthly issuance",20
"3750",3541,70,"monthly issuance",20
"3751",3652,36,"monthly issuance",20
"3752",2024,20,"monthly issuance",20
"3753",919,62,"monthly issuance",20
"3754",1096,34,"monthly issuance",20
"3755",1215,65,"monthly issuance",20
"3756",6306,64,"monthly issuance",20
"3757",2089,29,"weekly issuance",20
"3758",850,25,"monthly issuance",20
"3759",1668,62,"monthly issuance",20
"3760",2224,46,"issuance after transaction",20
"3761",3574,72,"monthly issuance",20
"3762",6061,1,"monthly issuance",20
"3763",2270,14,"monthly issuance",20
"3764",214,22,"monthly issuance",20
"3765",3031,51,"monthly issuance",20
"3766",1746,1,"monthly issuance",20
"3767",64,64,"monthly issuance",20
